step,displacement,residual_force_abs
1047,0.01047,0.0
1048,0.010480000000000001,0.0
1049,0.010490000000000001,0.0
1050,0.0105,0.0
1051,0.01051,0.0
1052,0.010520000000000002,0.0
1053,0.010530000000000001,0.0
1054,0.01054,0.0
1055,0.01055,0.0
1056,0.010560000000000002,0.0
1057,0.010570000000000001,0.0
1058,0.01058,0.0
1059,0.01059,0.0
1060,0.0106,0.0
1061,0.010610000000000001,0.0
1062,0.010620000000000001,0.0
1063,0.01063,0.0
1064,0.01064,0.0
1065,0.010650000000000001,0.0
1066,0.010660000000000001,0.0
1067,0.01067,0.0
1068,0.01068,0.0
1069,0.010690000000000002,0.0
1070,0.010700000000000001,0.0
1071,0.01071,0.0
1072,0.01072,0.0
1073,0.010730000000000002,0.0
1074,0.010740000000000001,0.0
1075,0.010750000000000001,0.0
1076,0.01076,0.0
1077,0.01077,0.0
1078,0.010780000000000001,0.0
1079,0.010790000000000001,0.0
1080,0.0108,0.0
1081,0.01081,0.0
1082,0.010820000000000001,0.0
1083,0.010830000000000001,0.0
1084,0.01084,0.0
1085,0.01085,0.0
1086,0.010860000000000002,0.0
1087,0.010870000000000001,0.0
1088,0.01088,0.0
1089,0.01089,0.0
1090,0.010900000000000002,0.0
1091,0.010910000000000001,0.0
1092,0.010920000000000001,0.0
1093,0.01093,0.0
1094,0.01094,0.0
1095,0.010950000000000001,0.0
1096,0.010960000000000001,0.0
1097,0.01097,0.0
1098,0.01098,0.0
1099,0.010990000000000002,0.0
1100,0.011000000000000001,0.0
1101,0.01101,0.0
1102,0.01102,0.0
1103,0.011030000000000002,0.0
1104,0.011040000000000001,0.0
1105,0.01105,0.0
1106,0.01106,0.0
1107,0.011070000000000002,0.0
1108,0.011080000000000001,0.0
1109,0.011090000000000001,0.0
1110,0.0111,0.0
1111,0.01111,0.0
1112,0.011120000000000001,0.0
1113,0.011130000000000001,0.0
1114,0.01114,0.0
1115,0.01115,0.0
1116,0.011160000000000002,0.0
1117,0.011170000000000001,0.0
1118,0.01118,0.0
1119,0.01119,0.0
1120,0.011200000000000002,0.0
1121,0.011210000000000001,0.0
1122,0.01122,0.0
1123,0.01123,0.0
1124,0.011240000000000002,0.0
1125,0.011250000000000001,0.0
1126,0.011260000000000001,0.0
1127,0.01127,0.0
1128,0.01128,0.0
1129,0.011290000000000001,0.0
1130,0.011300000000000001,0.0
1131,0.01131,0.0
1132,0.01132,0.0
1133,0.011330000000000002,0.0
1134,0.011340000000000001,0.0
1135,0.01135,0.0
1136,0.01136,0.0
1137,0.011370000000000002,0.0
1138,0.011380000000000001,0.0
1139,0.01139,0.0
1140,0.0114,0.0
1141,0.011410000000000002,0.0
1142,0.011420000000000001,0.0
1143,0.011430000000000001,0.0
1144,0.01144,0.0
1145,0.01145,0.0
1146,0.011460000000000001,0.0
1147,0.011470000000000001,0.0
1148,0.01148,0.0
1149,0.01149,0.0
1150,0.011500000000000002,0.0
1151,0.011510000000000001,0.0
1152,0.01152,0.0
1153,0.01153,0.0
1154,0.011540000000000002,0.0
1155,0.011550000000000001,0.0
1156,0.01156,0.0
1157,0.01157,0.0
1158,0.011580000000000002,0.0
1159,0.011590000000000001,0.0
1160,0.011600000000000001,0.0
1161,0.01161,0.0
1162,0.01162,0.0
1163,0.011630000000000001,0.0
1164,0.011640000000000001,0.0
1165,0.01165,0.0
1166,0.01166,0.0
1167,0.011670000000000002,0.0
1168,0.011680000000000001,0.0
1169,0.01169,0.0
1170,0.0117,0.0
1171,0.011710000000000002,0.0
1172,0.011720000000000001,0.0
1173,0.01173,0.0
1174,0.01174,0.0
1175,0.011750000000000002,0.0
1176,0.011760000000000001,0.0
1177,0.011770000000000001,0.0
1178,0.01178,0.0
1179,0.01179,0.0
1180,0.011800000000000001,0.0
1181,0.011810000000000001,0.0
1182,0.01182,0.0
1183,0.01183,0.0
1184,0.011840000000000002,0.0
1185,0.011850000000000001,0.0
1186,0.01186,0.0
1187,0.01187,0.0
1188,0.011880000000000002,0.0
1189,0.011890000000000001,0.0
1190,0.0119,0.0
1191,0.01191,0.0
1192,0.011920000000000002,0.0
1193,0.011930000000000001,0.0
1194,0.011940000000000001,0.0
1195,0.01195,0.0
1196,0.01196,0.0
1197,0.011970000000000001,0.0
1198,0.011980000000000001,0.0
1199,0.01199,0.0
1200,0.012,0.0
1201,0.012010000000000002,0.0
1202,0.012020000000000001,0.0
1203,0.01203,0.0
1204,0.01204,0.0
1205,0.012050000000000002,0.0
1206,0.012060000000000001,0.0
1207,0.01207,0.0
1208,0.01208,0.0
1209,0.012090000000000002,0.0
1210,0.012100000000000001,0.0
1211,0.012110000000000001,0.0
1212,0.01212,0.0
1213,0.01213,0.0
1214,0.012140000000000001,0.0
1215,0.012150000000000001,0.0
1216,0.01216,0.0
1217,0.01217,0.0
1218,0.012180000000000002,0.0
1219,0.012190000000000001,0.0
1220,0.0122,0.0
1221,0.01221,0.0
1222,0.012220000000000002,0.0
1223,0.012230000000000001,0.0
1224,0.012240000000000001,0.0
1225,0.01225,0.0
1226,0.012260000000000002,0.0
1227,0.012270000000000001,0.0
1228,0.012280000000000001,0.0
1229,0.01229,0.0
1230,0.0123,0.0
1231,0.012310000000000001,0.0
1232,0.012320000000000001,0.0
1233,0.01233,0.0
1234,0.01234,0.0
1235,0.012350000000000002,0.0
1236,0.012360000000000001,0.0
1237,0.01237,0.0
1238,0.01238,0.0
1239,0.012390000000000002,0.0
1240,0.012400000000000001,0.0
1241,0.012410000000000001,0.0
1242,0.01242,0.0
1243,0.012430000000000002,0.0
1244,0.012440000000000001,0.0
1245,0.012450000000000001,0.0
1246,0.01246,0.0
1247,0.01247,0.0
1248,0.012480000000000002,0.0
1249,0.012490000000000001,0.0
1250,0.0125,0.0
1251,0.01251,0.0
1252,0.012520000000000002,0.0
1253,0.012530000000000001,0.0
1254,0.01254,0.0
1255,0.01255,0.0
1256,0.012560000000000002,0.0
1257,0.012570000000000001,0.0
1258,0.012580000000000001,0.0
1259,0.01259,0.0
1260,0.012600000000000002,0.0
1261,0.012610000000000001,0.0
1262,0.012620000000000001,0.0
1263,0.01263,0.0
1264,0.01264,0.0
1265,0.012650000000000002,0.0
1266,0.012660000000000001,0.0
1267,0.01267,0.0
1268,0.01268,0.0
1269,0.012690000000000002,0.0
1270,0.012700000000000001,0.0
1271,0.01271,0.0
1272,0.01272,0.0
1273,0.012730000000000002,0.0
1274,0.012740000000000001,0.0
1275,0.012750000000000001,0.0
1276,0.01276,0.0
1277,0.012770000000000002,0.0
1278,0.012780000000000001,0.0
1279,0.012790000000000001,0.0
1280,0.0128,0.0
1281,0.01281,0.0
1282,0.012820000000000002,0.0
1283,0.012830000000000001,0.0
1284,0.01284,0.0
1285,0.01285,0.0
1286,0.012860000000000002,0.0
1287,0.012870000000000001,0.0
1288,0.01288,0.0
1289,0.01289,0.0
1290,0.012900000000000002,0.0
1291,0.012910000000000001,0.0
1292,0.012920000000000001,0.0
1293,0.01293,0.0
1294,0.012940000000000002,0.0
1295,0.012950000000000001,0.0
1296,0.012960000000000001,0.0
1297,0.01297,0.0
1298,0.01298,0.0
1299,0.012990000000000002,0.0
1300,0.013000000000000001,0.0
1301,0.01301,0.0
1302,0.01302,0.0
1303,0.013030000000000002,0.0
1304,0.013040000000000001,0.0
1305,0.01305,0.0
1306,0.01306,0.0
1307,0.013070000000000002,0.0
1308,0.013080000000000001,0.0
1309,0.013090000000000001,0.0
1310,0.0131,0.0
1311,0.013110000000000002,0.0
1312,0.013120000000000001,0.0
1313,0.013130000000000001,0.0
1314,0.01314,0.0
1315,0.01315,0.0
1316,0.013160000000000002,0.0
1317,0.013170000000000001,0.0
1318,0.01318,0.0
1319,0.01319,0.0
1320,0.013200000000000002,0.0
1321,0.013210000000000001,0.0
1322,0.01322,0.0
1323,0.01323,0.0
1324,0.013240000000000002,0.0
1325,0.013250000000000001,0.0
1326,0.013260000000000001,0.0
1327,0.01327,0.0
1328,0.013280000000000002,0.0
1329,0.013290000000000001,0.0
1330,0.013300000000000001,0.0
1331,0.01331,0.0
1332,0.01332,0.0
1333,0.013330000000000002,0.0
1334,0.013340000000000001,0.0
1335,0.01335,0.0
1336,0.01336,0.0
1337,0.013370000000000002,0.0
1338,0.013380000000000001,0.0
1339,0.01339,0.0
1340,0.0134,0.0
1341,0.013410000000000002,0.0
1342,0.013420000000000001,0.0
1343,0.013430000000000001,0.0
1344,0.01344,0.0
1345,0.013450000000000002,0.0
1346,0.013460000000000001,0.0
1347,0.013470000000000001,0.0
1348,0.01348,0.0
1349,0.01349,0.0
1350,0.013500000000000002,0.0
1351,0.013510000000000001,0.0
1352,0.01352,0.0
1353,0.01353,0.0
1354,0.013540000000000002,0.0
1355,0.013550000000000001,0.0
1356,0.013560000000000001,0.0
1357,0.01357,0.0
1358,0.013580000000000002,0.0
1359,0.013590000000000001,0.0
1360,0.013600000000000001,0.0
1361,0.01361,0.0
1362,0.013620000000000002,0.0
1363,0.013630000000000001,0.0
1364,0.013640000000000001,0.0
1365,0.01365,0.0
1366,0.01366,0.0
1367,0.013670000000000002,0.0
1368,0.013680000000000001,0.0
1369,0.01369,0.0
1370,0.0137,0.0
1371,0.013710000000000002,0.0
1372,0.013720000000000001,0.0
1373,0.013730000000000001,0.0
1374,0.01374,0.0
1375,0.013750000000000002,0.0
1376,0.013760000000000001,0.0
1377,0.013770000000000001,0.0
1378,0.01378,0.0
1379,0.013790000000000002,0.0
1380,0.013800000000000002,0.0
1381,0.013810000000000001,0.0
1382,0.01382,0.0
1383,0.01383,0.0
1384,0.013840000000000002,0.0
1385,0.013850000000000001,0.0
1386,0.01386,0.0
1387,0.01387,0.0
1388,0.013880000000000002,0.0
1389,0.013890000000000001,0.0
1390,0.013900000000000001,0.0
1391,0.01391,0.0
1392,0.013920000000000002,0.0
1393,0.013930000000000001,0.0
1394,0.013940000000000001,0.0
1395,0.01395,0.0
1396,0.013960000000000002,0.0
1397,0.013970000000000002,0.0
1398,0.013980000000000001,0.0
1399,0.01399,0.0
1400,0.014,0.0
1401,0.014010000000000002,0.0
1402,0.014020000000000001,0.0
1403,0.01403,0.0
1404,0.01404,0.0
1405,0.014050000000000002,0.0
1406,0.014060000000000001,0.0
1407,0.014070000000000001,0.0
1408,0.01408,0.0
1409,0.014090000000000002,0.0
1410,0.014100000000000001,0.0
1411,0.014110000000000001,0.0
1412,0.01412,0.0
1413,0.014130000000000002,0.0
1414,0.014140000000000002,0.0
1415,0.014150000000000001,0.0
1416,0.01416,0.0
1417,0.01417,0.0
1418,0.014180000000000002,0.0
1419,0.014190000000000001,0.0
1420,0.0142,0.0
1421,0.01421,0.0
1422,0.014220000000000002,0.0
1423,0.014230000000000001,0.0
1424,0.014240000000000001,0.0
1425,0.01425,0.0
1426,0.014260000000000002,0.0
1427,0.014270000000000001,0.0
1428,0.014280000000000001,0.0
1429,0.01429,0.0
1430,0.014300000000000002,0.0
1431,0.014310000000000002,0.0
1432,0.014320000000000001,0.0
1433,0.01433,0.0
1434,0.01434,0.0
1435,0.014350000000000002,0.0
1436,0.014360000000000001,0.0
1437,0.01437,0.0
1438,0.01438,0.0
1439,0.014390000000000002,0.0
1440,0.014400000000000001,0.0
1441,0.014410000000000001,0.0
1442,0.01442,0.0
1443,0.014430000000000002,0.0
1444,0.014440000000000001,0.0
1445,0.014450000000000001,0.0
1446,0.01446,0.0
1447,0.014470000000000002,0.0
1448,0.014480000000000002,0.0
1449,0.014490000000000001,0.0
1450,0.0145,0.0
1451,0.01451,0.0
1452,0.014520000000000002,0.0
1453,0.014530000000000001,0.0
1454,0.01454,0.0
1455,0.01455,0.0
1456,0.014560000000000002,0.0
1457,0.014570000000000001,0.0
1458,0.014580000000000001,0.0
1459,0.01459,0.0
1460,0.014600000000000002,0.0
1461,0.014610000000000001,0.0
1462,0.014620000000000001,0.0
1463,0.01463,0.0
1464,0.014640000000000002,0.0
1465,0.014650000000000002,0.0
1466,0.014660000000000001,0.0
1467,0.01467,0.0
1468,0.01468,0.0
1469,0.014690000000000002,0.0
1470,0.014700000000000001,0.0
1471,0.01471,0.0
1472,0.01472,0.0
1473,0.014730000000000002,0.0
1474,0.014740000000000001,0.0
1475,0.014750000000000001,0.0
1476,0.01476,0.0
1477,0.014770000000000002,0.0
1478,0.014780000000000001,0.0
1479,0.014790000000000001,0.0
1480,0.0148,0.0
1481,0.014810000000000002,0.0
1482,0.014820000000000002,0.0
1483,0.014830000000000001,0.0
1484,0.01484,0.0
1485,0.01485,0.0
1486,0.014860000000000002,0.0
1487,0.014870000000000001,0.0
1488,0.01488,0.0
1489,0.01489,0.0
1490,0.014900000000000002,0.0
1491,0.014910000000000001,0.0
1492,0.014920000000000001,0.0
1493,0.01493,0.0
1494,0.014940000000000002,0.0
1495,0.014950000000000001,0.0
1496,0.014960000000000001,0.0
1497,0.01497,0.0
1498,0.014980000000000002,0.0
1499,0.014990000000000002,0.0
1500,0.015000000000000001,0.0
1501,0.01501,0.0
1502,0.01502,0.0
1503,0.015030000000000002,0.0
1504,0.015040000000000001,0.0
1505,0.015050000000000001,0.0
1506,0.01506,0.0
1507,0.015070000000000002,0.0
1508,0.015080000000000001,0.0
1509,0.015090000000000001,0.0
1510,0.0151,0.0
1511,0.015110000000000002,0.0
1512,0.015120000000000001,0.0
1513,0.015130000000000001,0.0
1514,0.01514,0.0
1515,0.015150000000000002,0.0
1516,0.015160000000000002,0.0
1517,0.015170000000000001,0.0
1518,0.01518,0.0
1519,0.01519,0.0
1520,0.015200000000000002,0.0
1521,0.015210000000000001,0.0
1522,0.015220000000000001,0.0
1523,0.01523,0.0
1524,0.015240000000000002,0.0
1525,0.015250000000000001,0.0
1526,0.015260000000000001,0.0
1527,0.01527,0.0
1528,0.015280000000000002,0.0
1529,0.015290000000000002,0.0
1530,0.015300000000000001,0.0
1531,0.01531,0.0
1532,0.015320000000000002,0.0
1533,0.015330000000000002,0.0
1534,0.015340000000000001,0.0
1535,0.01535,0.0
1536,0.015360000000000002,0.0
1537,0.015370000000000002,0.0
1538,0.015380000000000001,0.0
1539,0.015390000000000001,0.0
1540,0.0154,0.0
1541,0.015410000000000002,0.0
1542,0.015420000000000001,0.0
1543,0.015430000000000001,0.0
1544,0.01544,0.0
1545,0.015450000000000002,0.0
1546,0.015460000000000002,0.0
1547,0.015470000000000001,0.0
1548,0.01548,0.0
1549,0.015490000000000002,0.0
1550,0.015500000000000002,0.0
1551,0.015510000000000001,0.0
1552,0.01552,0.0
1553,0.015530000000000002,0.0
1554,0.015540000000000002,0.0
1555,0.015550000000000001,0.0
1556,0.015560000000000001,0.0
1557,0.01557,0.0
1558,0.015580000000000002,0.0
1559,0.015590000000000001,0.0
1560,0.015600000000000001,0.0
1561,0.01561,0.0
1562,0.015620000000000002,0.0
1563,0.01563,0.0
1564,0.01564,0.0
1565,0.01565,0.0
1566,0.01566,0.0
1567,0.01567,0.0
1568,0.015680000000000003,0.0
1569,0.015690000000000003,0.0
1570,0.015700000000000002,0.0
1571,0.015710000000000002,0.0
1572,0.01572,0.0
1573,0.01573,0.0
1574,0.01574,0.0
1575,0.01575,0.0
1576,0.01576,0.0
1577,0.015770000000000003,0.0
1578,0.015780000000000002,0.0
1579,0.015790000000000002,0.0
1580,0.0158,0.0
1581,0.01581,0.0
1582,0.01582,0.0
1583,0.01583,0.0
1584,0.01584,0.0
1585,0.015850000000000003,0.0
1586,0.015860000000000003,0.0
1587,0.015870000000000002,0.0
1588,0.015880000000000002,0.0
1589,0.01589,0.0
1590,0.0159,0.0
1591,0.01591,0.0
1592,0.01592,0.0
1593,0.01593,0.0
1594,0.015940000000000003,0.0
1595,0.015950000000000002,0.0
1596,0.015960000000000002,0.0
1597,0.01597,0.0
1598,0.01598,0.0
1599,0.01599,0.0
1600,0.016,0.0
1601,0.01601,0.0
1602,0.016020000000000003,0.0
1603,0.016030000000000003,0.0
1604,0.016040000000000002,0.0
1605,0.016050000000000002,0.0
1606,0.01606,0.0
1607,0.01607,0.0
1608,0.01608,0.0
1609,0.01609,0.0
1610,0.0161,0.0
1611,0.016110000000000003,0.0
1612,0.016120000000000002,0.0
1613,0.016130000000000002,0.0
1614,0.01614,0.0
1615,0.01615,0.0
1616,0.01616,0.0
1617,0.01617,0.0
1618,0.01618,0.0
1619,0.016190000000000003,0.0
1620,0.016200000000000003,0.0
1621,0.016210000000000002,0.0
1622,0.016220000000000002,0.0
1623,0.01623,0.0
1624,0.01624,0.0
1625,0.01625,0.0
1626,0.01626,0.0
1627,0.01627,0.0
1628,0.016280000000000003,0.0
1629,0.016290000000000002,0.0
1630,0.016300000000000002,0.0
1631,0.01631,0.0
1632,0.01632,0.0
1633,0.01633,0.0
1634,0.01634,0.0
1635,0.01635,0.0
1636,0.016360000000000003,0.0
1637,0.016370000000000003,0.0
1638,0.016380000000000002,0.0
1639,0.016390000000000002,0.0
1640,0.0164,0.0
1641,0.01641,0.0
1642,0.01642,0.0
1643,0.01643,0.0
1644,0.01644,0.0
1645,0.016450000000000003,0.0
1646,0.016460000000000002,0.0
1647,0.016470000000000002,0.0
1648,0.01648,0.0
1649,0.01649,0.0
1650,0.0165,0.0
1651,0.01651,0.0
1652,0.01652,0.0
1653,0.016530000000000003,0.0
1654,0.016540000000000003,0.0
1655,0.016550000000000002,0.0
1656,0.016560000000000002,0.0
1657,0.01657,0.0
1658,0.01658,0.0
1659,0.01659,0.0
1660,0.0166,0.0
1661,0.01661,0.0
1662,0.016620000000000003,0.0
1663,0.016630000000000002,0.0
1664,0.016640000000000002,0.0
1665,0.01665,0.0
1666,0.01666,0.0
1667,0.01667,0.0
1668,0.01668,0.0
1669,0.01669,0.0
1670,0.016700000000000003,0.0
1671,0.016710000000000003,0.0
1672,0.016720000000000002,0.0
1673,0.016730000000000002,0.0
1674,0.01674,0.0
1675,0.01675,0.0
1676,0.01676,0.0
1677,0.01677,0.0
1678,0.01678,0.0
1679,0.016790000000000003,0.0
1680,0.016800000000000002,0.0
1681,0.016810000000000002,0.0
1682,0.01682,0.0
1683,0.01683,0.0
1684,0.01684,0.0
1685,0.01685,0.0
1686,0.01686,0.0
1687,0.016870000000000003,0.0
1688,0.016880000000000003,0.0
1689,0.016890000000000002,0.0
1690,0.016900000000000002,0.0
1691,0.01691,0.0
1692,0.01692,0.0
1693,0.01693,0.0
1694,0.01694,0.0
1695,0.01695,0.0
1696,0.016960000000000003,0.0
1697,0.016970000000000002,0.0
1698,0.016980000000000002,0.0
1699,0.01699,0.0
1700,0.017,0.0
